"mirror_path","source_path","live_path","generated","source_sha256","live_sha256","live_exists","exact_match","primary_classification","deletion_candidate","reason"
"10 PROJECTS\10.PROJECTS.CODEPENDENTCODING\10.PROJECTS.CODEPENDENTCODING.Source Mirror\_The Loaded Vibes™ Codex Plugin\.awesome\.github\workflows\pr-duplicate-check.lock.yml.md","The Loaded Vibes™ Codex Plugin\.awesome\.github\workflows\pr-duplicate-check.lock.yml","D:\_The Codependent Coding™ WebApp Architecture_\The Loaded Vibes™ Codex Plugin\.awesome\.github\workflows\pr-duplicate-check.lock.yml","True","578b3cad4a60e2f3b1f58f72f2166949b2312d4d0007f8c497d6fa77e97d1b82","578b3cad4a60e2f3b1f58f72f2166949b2312d4d0007f8c497d6fa77e97d1b82","True","True","live-code duplicate","True","Generated mirror wrapper records the same SHA-256 as the current trusted source file."
"10 PROJECTS\10.PROJECTS.CODEPENDENTCODING\10.PROJECTS.CODEPENDENTCODING.Source Mirror\_The Loaded Vibes™ Codex Plugin\.awesome\.github\workflows\pr-duplicate-check.md.md","The Loaded Vibes™ Codex Plugin\.awesome\.github\workflows\pr-duplicate-check.md","D:\_The Codependent Coding™ WebApp Architecture_\The Loaded Vibes™ Codex Plugin\.awesome\.github\workflows\pr-duplicate-check.md","True","6eb83b0172a4c9ebf36f5d0885cfe22dbaebf06fafa9e4bd381453e052e463b1","6eb83b0172a4c9ebf36f5d0885cfe22dbaebf06fafa9e4bd381453e052e463b1","True","True","live-code duplicate","True","Generated mirror wrapper records the same SHA-256 as the current trusted source file."
"10 PROJECTS\10.PROJECTS.CODEPENDENTCODING\10.PROJECTS.CODEPENDENTCODING.Source Mirror\_The Loaded Vibes™ Codex Plugin\.awesome\.github\workflows\pr-risk-scan-comment.yml.md","The Loaded Vibes™ Codex Plugin\.awesome\.github\workflows\pr-risk-scan-comment.yml","D:\_The Codependent Coding™ WebApp Architecture_\The Loaded Vibes™ Codex Plugin\.awesome\.github\workflows\pr-risk-scan-comment.yml","True","797299111a8880f5c3b356246865b276e78f6e18900425c42a743ec1048185e5","797299111a8880f5c3b356246865b276e78f6e18900425c42a743ec1048185e5","True","True","live-code duplicate","True","Generated mirror wrapper records the same SHA-256 as the current trusted source file."
"10 PROJECTS\10.PROJECTS.CODEPENDENTCODING\10.PROJECTS.CODEPENDENTCODING.Source Mirror\_The Loaded Vibes™ Codex Plugin\.awesome\.github\workflows\pr-risk-scan.yml.md","The Loaded Vibes™ Codex Plugin\.awesome\.github\workflows\pr-risk-scan.yml","D:\_The Codependent Coding™ WebApp Architecture_\The Loaded Vibes™ Codex Plugin\.awesome\.github\workflows\pr-risk-scan.yml","True","ce2477167e57870fbd814dac834669c8a36d6040eec873a0deac4973054abcdc","ce2477167e57870fbd814dac834669c8a36d6040eec873a0deac4973054abcdc","True","True","live-code duplicate","True","Generated mirror wrapper records the same SHA-256 as the current trusted source file."
"10 PROJECTS\10.PROJECTS.CODEPENDENTCODING\10.PROJECTS.CODEPENDENTCODING.Source Mirror\_The Loaded Vibes™ Codex Plugin\.awesome\.github\workflows\publish.yml.md","The Loaded Vibes™ Codex Plugin\.awesome\.github\workflows\publish.yml","D:\_The Codependent Coding™ WebApp Architecture_\The Loaded Vibes™ Codex Plugin\.awesome\.github\workflows\publish.yml","True","f808d4a7c47e05beaa1d5f5fe09c7a1684ec1e077020e63073cf51d9baaba1d9","f808d4a7c47e05beaa1d5f5fe09c7a1684ec1e077020e63073cf51d9baaba1d9","True","True","live-code duplicate","True","Generated mirror wrapper records the same SHA-256 as the current trusted source file."
"10 PROJECTS\10.PROJECTS.CODEPENDENTCODING\10.PROJECTS.CODEPENDENTCODING.Source Mirror\_The Loaded Vibes™ Codex Plugin\.awesome\.github\workflows\resource-staleness-report.lock.yml.md","The Loaded Vibes™ Codex Plugin\.awesome\.github\workflows\resource-staleness-report.lock.yml","D:\_The Codependent Coding™ WebApp Architecture_\The Loaded Vibes™ Codex Plugin\.awesome\.github\workflows\resource-staleness-report.lock.yml","True","22071c788334f149d3c0b7402e19fd2f179f2557672d7af0f5363b2194b51b1d","22071c788334f149d3c0b7402e19fd2f179f2557672d7af0f5363b2194b51b1d","True","True","live-code duplicate","True","Generated mirror wrapper records the same SHA-256 as the current trusted source file."
"10 PROJECTS\10.PROJECTS.CODEPENDENTCODING\10.PROJECTS.CODEPENDENTCODING.Source Mirror\_The Loaded Vibes™ Codex Plugin\.awesome\.github\workflows\resource-staleness-report.md.md","The Loaded Vibes™ Codex Plugin\.awesome\.github\workflows\resource-staleness-report.md","D:\_The Codependent Coding™ WebApp Architecture_\The Loaded Vibes™ Codex Plugin\.awesome\.github\workflows\resource-staleness-report.md","True","a3f8e270dd484d1c1a41d0a53eb59f14e5577d0ebcf513ca44e0da4395439f15","a3f8e270dd484d1c1a41d0a53eb59f14e5577d0ebcf513ca44e0da4395439f15","True","True","live-code duplicate","True","Generated mirror wrapper records the same SHA-256 as the current trusted source file."
"10 PROJECTS\10.PROJECTS.CODEPENDENTCODING\10.PROJECTS.CODEPENDENTCODING.Source Mirror\_The Loaded Vibes™ Codex Plugin\.awesome\.github\workflows\setup-labels.yml.md","The Loaded Vibes™ Codex Plugin\.awesome\.github\workflows\setup-labels.yml","D:\_The Codependent Coding™ WebApp Architecture_\The Loaded Vibes™ Codex Plugin\.awesome\.github\workflows\setup-labels.yml","True","deb33be8a1424cc5db34da18cd1ca1f60fa4ad587cb79fa35fcdcec300ef9dc3","deb33be8a1424cc5db34da18cd1ca1f60fa4ad587cb79fa35fcdcec300ef9dc3","True","True","live-code duplicate","True","Generated mirror wrapper records the same SHA-256 as the current trusted source file."
"10 PROJECTS\10.PROJECTS.CODEPENDENTCODING\10.PROJECTS.CODEPENDENTCODING.Source Mirror\_The Loaded Vibes™ Codex Plugin\.awesome\.github\workflows\skill-check-comment.yml.md","The Loaded Vibes™ Codex Plugin\.awesome\.github\workflows\skill-check-comment.yml","D:\_The Codependent Coding™ WebApp Architecture_\The Loaded Vibes™ Codex Plugin\.awesome\.github\workflows\skill-check-comment.yml","True","b136dff26bf2858675e10996757b2a4800b5e44aad726aabae9b459897870c4a","b136dff26bf2858675e10996757b2a4800b5e44aad726aabae9b459897870c4a","True","True","live-code duplicate","True","Generated mirror wrapper records the same SHA-256 as the current trusted source file."
"10 PROJECTS\10.PROJECTS.CODEPENDENTCODING\10.PROJECTS.CODEPENDENTCODING.Source Mirror\_The Loaded Vibes™ Codex Plugin\.awesome\.github\workflows\skill-check.yml.md","The Loaded Vibes™ Codex Plugin\.awesome\.github\workflows\skill-check.yml","D:\_The Codependent Coding™ WebApp Architecture_\The Loaded Vibes™ Codex Plugin\.awesome\.github\workflows\skill-check.yml","True","fdf73de4dc723d3d7a7a8af80f968a170ecc36e84dcb51913b651bb7802e4839","fdf73de4dc723d3d7a7a8af80f968a170ecc36e84dcb51913b651bb7802e4839","True","True","live-code duplicate","True","Generated mirror wrapper records the same SHA-256 as the current trusted source file."
"10 PROJECTS\10.PROJECTS.CODEPENDENTCODING\10.PROJECTS.CODEPENDENTCODING.Source Mirror\_The Loaded Vibes™ Codex Plugin\.awesome\.github\workflows\skill-quality-report.yml.md","The Loaded Vibes™ Codex Plugin\.awesome\.github\workflows\skill-quality-report.yml","D:\_The Codependent Coding™ WebApp Architecture_\The Loaded Vibes™ Codex Plugin\.awesome\.github\workflows\skill-quality-report.yml","True","856280710107e517ed3d8509f2bea8196303634f7afbbe6626680236ba12bf16","856280710107e517ed3d8509f2bea8196303634f7afbbe6626680236ba12bf16","True","True","live-code duplicate","True","Generated mirror wrapper records the same SHA-256 as the current trusted source file."
"10 PROJECTS\10.PROJECTS.CODEPENDENTCODING\10.PROJECTS.CODEPENDENTCODING.Source Mirror\_The Loaded Vibes™ Codex Plugin\.awesome\.github\workflows\traffic-reporting.yml.md","The Loaded Vibes™ Codex Plugin\.awesome\.github\workflows\traffic-reporting.yml","D:\_The Codependent Coding™ WebApp Architecture_\The Loaded Vibes™ Codex Plugin\.awesome\.github\workflows\traffic-reporting.yml","True","829a6229b00a97f5df0ddb50367169166f548424e2ddd882a1f539ea6c7c55e7","829a6229b00a97f5df0ddb50367169166f548424e2ddd882a1f539ea6c7c55e7","True","True","live-code duplicate","True","Generated mirror wrapper records the same SHA-256 as the current trusted source file."
"10 PROJECTS\10.PROJECTS.CODEPENDENTCODING\10.PROJECTS.CODEPENDENTCODING.Source Mirror\_The Loaded Vibes™ Codex Plugin\.awesome\.github\workflows\validate-agentic-workflows-pr.yml.md","The Loaded Vibes™ Codex Plugin\.awesome\.github\workflows\validate-agentic-workflows-pr.yml","D:\_The Codependent Coding™ WebApp Architecture_\The Loaded Vibes™ Codex Plugin\.awesome\.github\workflows\validate-agentic-workflows-pr.yml","True","7e4cc8af57181823d3996599d046c62675c9ede05b713bf08c621ac7afeb55f6","7e4cc8af57181823d3996599d046c62675c9ede05b713bf08c621ac7afeb55f6","True","True","live-code duplicate","True","Generated mirror wrapper records the same SHA-256 as the current trusted source file."
"10 PROJECTS\10.PROJECTS.CODEPENDENTCODING\10.PROJECTS.CODEPENDENTCODING.Source Mirror\_The Loaded Vibes™ Codex Plugin\.awesome\.github\workflows\validate-canvas-extensions.yml.md","The Loaded Vibes™ Codex Plugin\.awesome\.github\workflows\validate-canvas-extensions.yml","D:\_The Codependent Coding™ WebApp Architecture_\The Loaded Vibes™ Codex Plugin\.awesome\.github\workflows\validate-canvas-extensions.yml","True","f8984f1d755a869bddf439dcbeb2d98a67b1be65c8aa82add93b6edc342fd66f","f8984f1d755a869bddf439dcbeb2d98a67b1be65c8aa82add93b6edc342fd66f","True","True","live-code duplicate","True","Generated mirror wrapper records the same SHA-256 as the current trusted source file."
"10 PROJECTS\10.PROJECTS.CODEPENDENTCODING\10.PROJECTS.CODEPENDENTCODING.Source Mirror\_The Loaded Vibes™ Codex Plugin\.awesome\.github\workflows\validate-plugins.yml.md","The Loaded Vibes™ Codex Plugin\.awesome\.github\workflows\validate-plugins.yml","D:\_The Codependent Coding™ WebApp Architecture_\The Loaded Vibes™ Codex Plugin\.awesome\.github\workflows\validate-plugins.yml","True","fabf170f25fef98816ff94ee6adddd33977858d42aec17ac11cb37fe43793b9e","fabf170f25fef98816ff94ee6adddd33977858d42aec17ac11cb37fe43793b9e","True","True","live-code duplicate","True","Generated mirror wrapper records the same SHA-256 as the current trusted source file."
"10 PROJECTS\10.PROJECTS.CODEPENDENTCODING\10.PROJECTS.CODEPENDENTCODING.Source Mirror\_The Loaded Vibes™ Codex Plugin\.awesome\.github\workflows\validate-readme.yml.md","The Loaded Vibes™ Codex Plugin\.awesome\.github\workflows\validate-readme.yml","D:\_The Codependent Coding™ WebApp Architecture_\The Loaded Vibes™ Codex Plugin\.awesome\.github\workflows\validate-readme.yml","True","16e9f18679b3381f8eb4adce2989a09a658b66e44d22499d19b52160729dc0d4","16e9f18679b3381f8eb4adce2989a09a658b66e44d22499d19b52160729dc0d4","True","True","live-code duplicate","True","Generated mirror wrapper records the same SHA-256 as the current trusted source file."
"10 PROJECTS\10.PROJECTS.CODEPENDENTCODING\10.PROJECTS.CODEPENDENTCODING.Source Mirror\_The Loaded Vibes™ Codex Plugin\.awesome\.github\workflows\webhook-caller.yml.md","The Loaded Vibes™ Codex Plugin\.awesome\.github\workflows\webhook-caller.yml","D:\_The Codependent Coding™ WebApp Architecture_\The Loaded Vibes™ Codex Plugin\.awesome\.github\workflows\webhook-caller.yml","True","2b113d93138a99a0fbe9bd8a66c7ef3e19e84df0d740150f5a1e878d763ee6a1","2b113d93138a99a0fbe9bd8a66c7ef3e19e84df0d740150f5a1e878d763ee6a1","True","True","live-code duplicate","True","Generated mirror wrapper records the same SHA-256 as the current trusted source file."
"10 PROJECTS\10.PROJECTS.CODEPENDENTCODING\10.PROJECTS.CODEPENDENTCODING.Source Mirror\_The Loaded Vibes™ Codex Plugin\.awesome\.schemas\collection.schema.json.md","The Loaded Vibes™ Codex Plugin\.awesome\.schemas\collection.schema.json","D:\_The Codependent Coding™ WebApp Architecture_\The Loaded Vibes™ Codex Plugin\.awesome\.schemas\collection.schema.json","True","61c06e825e9fcd6f4d2a7470ea92606a7f22e0cbde41707622d0ee8e558479eb","61c06e825e9fcd6f4d2a7470ea92606a7f22e0cbde41707622d0ee8e558479eb","True","True","live-code duplicate","True","Generated mirror wrapper records the same SHA-256 as the current trusted source file."
"10 PROJECTS\10.PROJECTS.CODEPENDENTCODING\10.PROJECTS.CODEPENDENTCODING.Source Mirror\_The Loaded Vibes™ Codex Plugin\.awesome\.schemas\cookbook.schema.json.md","The Loaded Vibes™ Codex Plugin\.awesome\.schemas\cookbook.schema.json","D:\_The Codependent Coding™ WebApp Architecture_\The Loaded Vibes™ Codex Plugin\.awesome\.schemas\cookbook.schema.json","True","e3fcb437d76d8c22174abc0ff0bb6870b016588e76ebf8e2484ce1cbff4fdc1a","e3fcb437d76d8c22174abc0ff0bb6870b016588e76ebf8e2484ce1cbff4fdc1a","True","True","live-code duplicate","True","Generated mirror wrapper records the same SHA-256 as the current trusted source file."
"10 PROJECTS\10.PROJECTS.CODEPENDENTCODING\10.PROJECTS.CODEPENDENTCODING.Source Mirror\_The Loaded Vibes™ Codex Plugin\.awesome\.schemas\tools.schema.json.md","The Loaded Vibes™ Codex Plugin\.awesome\.schemas\tools.schema.json","D:\_The Codependent Coding™ WebApp Architecture_\The Loaded Vibes™ Codex Plugin\.awesome\.schemas\tools.schema.json","True","24f807c51b241cf38af422c903ddb4e5ce58182eae1e367965afdc5dd394dc6f","24f807c51b241cf38af422c903ddb4e5ce58182eae1e367965afdc5dd394dc6f","True","True","live-code duplicate","True","Generated mirror wrapper records the same SHA-256 as the current trusted source file."
"10 PROJECTS\10.PROJECTS.CODEPENDENTCODING\10.PROJECTS.CODEPENDENTCODING.Source Mirror\_The Loaded Vibes™ Codex Plugin\.awesome\agents\accessibility-runtime-tester.agent.md.md","The Loaded Vibes™ Codex Plugin\.awesome\agents\accessibility-runtime-tester.agent.md","D:\_The Codependent Coding™ WebApp Architecture_\The Loaded Vibes™ Codex Plugin\.awesome\agents\accessibility-runtime-tester.agent.md","True","53d57ab559cf81776e794a1858f14990f7e8ef953c439fbc1673efef5ebdb75a","53d57ab559cf81776e794a1858f14990f7e8ef953c439fbc1673efef5ebdb75a","True","True","live-code duplicate","True","Generated mirror wrapper records the same SHA-256 as the current trusted source file."
"10 PROJECTS\10.PROJECTS.CODEPENDENTCODING\10.PROJECTS.CODEPENDENTCODING.Source Mirror\_The Loaded Vibes™ Codex Plugin\.awesome\agents\accessibility.agent.md.md","The Loaded Vibes™ Codex Plugin\.awesome\agents\accessibility.agent.md","D:\_The Codependent Coding™ WebApp Architecture_\The Loaded Vibes™ Codex Plugin\.awesome\agents\accessibility.agent.md","True","739ed64a0ef2e7f560ef16329e7f6d7fedfdfbcc3f00382a926d33f978e614d0","739ed64a0ef2e7f560ef16329e7f6d7fedfdfbcc3f00382a926d33f978e614d0","True","True","live-code duplicate","True","Generated mirror wrapper records the same SHA-256 as the current trusted source file."
"10 PROJECTS\10.PROJECTS.CODEPENDENTCODING\10.PROJECTS.CODEPENDENTCODING.Source Mirror\_The Loaded Vibes™ Codex Plugin\.awesome\agents\address-comments.agent.md.md","The Loaded Vibes™ Codex Plugin\.awesome\agents\address-comments.agent.md","D:\_The Codependent Coding™ WebApp Architecture_\The Loaded Vibes™ Codex Plugin\.awesome\agents\address-comments.agent.md","True","3c997c479498295c9ac6cc11f62227e3bbad5ea2827e8068861af831f745633c","3c997c479498295c9ac6cc11f62227e3bbad5ea2827e8068861af831f745633c","True","True","live-code duplicate","True","Generated mirror wrapper records the same SHA-256 as the current trusted source file."
"10 PROJECTS\10.PROJECTS.CODEPENDENTCODING\10.PROJECTS.CODEPENDENTCODING.Source Mirror\_The Loaded Vibes™ Codex Plugin\.awesome\agents\adr-generator.agent.md.md","The Loaded Vibes™ Codex Plugin\.awesome\agents\adr-generator.agent.md","D:\_The Codependent Coding™ WebApp Architecture_\The Loaded Vibes™ Codex Plugin\.awesome\agents\adr-generator.agent.md","True","abbf07c6a768a21baa94a1aed858510c8038cb89866461d47ab64817e9f347ac","abbf07c6a768a21baa94a1aed858510c8038cb89866461d47ab64817e9f347ac","True","True","live-code duplicate","True","Generated mirror wrapper records the same SHA-256 as the current trusted source file."
"10 PROJECTS\10.PROJECTS.CODEPENDENTCODING\10.PROJECTS.CODEPENDENTCODING.Source Mirror\_The Loaded Vibes™ Codex Plugin\.awesome\agents\aem-frontend-specialist.agent.md.md","The Loaded Vibes™ Codex Plugin\.awesome\agents\aem-frontend-specialist.agent.md","D:\_The Codependent Coding™ WebApp Architecture_\The Loaded Vibes™ Codex Plugin\.awesome\agents\aem-frontend-specialist.agent.md","True","66bd637992826aa4c4186a06338a89bec205db6ce16ac4f88c5c510de030893b","66bd637992826aa4c4186a06338a89bec205db6ce16ac4f88c5c510de030893b","True","True","live-code duplicate","True","Generated mirror wrapper records the same SHA-256 as the current trusted source file."
"10 PROJECTS\10.PROJECTS.CODEPENDENTCODING\10.PROJECTS.CODEPENDENTCODING.Source Mirror\_The Loaded Vibes™ Codex Plugin\.awesome\agents\agent-governance-reviewer.agent.md.md","The Loaded Vibes™ Codex Plugin\.awesome\agents\agent-governance-reviewer.agent.md","D:\_The Codependent Coding™ WebApp Architecture_\The Loaded Vibes™ Codex Plugin\.awesome\agents\agent-governance-reviewer.agent.md","True","83fb9073c86faaba2b1b9c40f12037125261739ad008f8df59aa58dc45fa738d","83fb9073c86faaba2b1b9c40f12037125261739ad008f8df59aa58dc45fa738d","True","True","live-code duplicate","True","Generated mirror wrapper records the same SHA-256 as the current trusted source file."
"10 PROJECTS\10.PROJECTS.CODEPENDENTCODING\10.PROJECTS.CODEPENDENTCODING.Source Mirror\_The Loaded Vibes™ Codex Plugin\.awesome\agents\ai-readiness-reporter.agent.md.md","The Loaded Vibes™ Codex Plugin\.awesome\agents\ai-readiness-reporter.agent.md","D:\_The Codependent Coding™ WebApp Architecture_\The Loaded Vibes™ Codex Plugin\.awesome\agents\ai-readiness-reporter.agent.md","True","6c804dc8053d64ef3878995d066e6242e9bd3e57d7588ece196569e0c0fbeaea","6c804dc8053d64ef3878995d066e6242e9bd3e57d7588ece196569e0c0fbeaea","True","True","live-code duplicate","True","Generated mirror wrapper records the same SHA-256 as the current trusted source file."
